InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV102289,SKU-1009,Desk Lamp,Home,6,2024-06-19 00:00,1499,C0001,India
INV100345,SKU-1008,COFFEE MUG,Home,10,2024-10-29 00:00,249,C0037,United States
INV103583,SKU-1004,Laptop Stand,Accessories,10,2024-10-31 00:00,1299,C0068,United Kingdom
INV101439,SKU-1010,Backpack,Accessories,9,2024-08-04 00:00,1999,C0044,United Kingdom
INV102260,SKU-1015,Yoga Mat,Home,7,2024-01-29 00:00,899,C0013,France
INV100721,SKU-1010,Backpack,Accessories,4,2024-05-05 00:00,1999,C0104,India
INV101728,SKU-1011,Wireless Earbuds,Electronics,4,2024-08-17 00:00,3499,C0080,France
INV100495,SKU-1006,Gel Pen Pack,Stationery,5,2024-03-09 00:00,99,C0097,United Kingdom
INV100627,SKU-1001,Wireless Mouse,Electronics,10,2024-04-09 00:00,799,C0035,USA
INV100163,SKU-1010,Backpack,Accessories,6,2024-10-21 00:00,1999,C0019,United States
INV103342,SKU-1007,Water Bottle 1L,Home,5,2024-09-01 00:00,399,C0018,India
INV103396,SKU-1011,Wireless Earbuds,Electronics,8,2024-01-28 00:00,3499,C0054,Germany
INV100186,SKU-1014,Power Bank 10000mAh,Electronics,11,2024-06-11 00:00,1799,C0046,United States
INV100499,SKU-1010,Backpack,Accessories,7,2024-10-18 00:00,1999,C0108,France
INV101626,SKU-1011,Wireless Earbuds,Electronics,6,2024-02-22 00:00,3499,C0066,United Kingdom
INV102141,SKU-1015,Yoga Mat,Home,4,2024-11-18 00:00,899,C0075,France
INV101051,SKU-1008,Coffee Mug,Home,11,2024-01-09 00:00,249,C0061,United States
INV102501,SKU-1004,Laptop Stand,Accessories,1,2024-04-27 00:00,1299,C0037,United States
INV101405,SKU-1010,Backpack,Accessories,4,2024-03-20 00:00,1999,C0027,Germany
INV101100,SKU-1011,Wireless Earbuds,Electronics,3,2024-03-12 00:00,3499,C0112,France
INV100432,SKU-1012,Phone Case,Accessories,1,2024-11-25 00:00,499,C0011,Germany
INV101820,SKU-1009,Desk Lamp,Home,1,2024-04-20 00:00,1499,C0038,United States
INV100093,SKU-1001,Wireless Mouse,Electronics,7,2024-12-31 00:00,799,C0086,France
INV101764,SKU-1009,Desk Lamp,Home,6,2024-04-07 00:00,1499,C0011,Germany
INV101133,SKU-1015,YOGA MAT,Home,-4,2024-08-04 00:00,899,C0051,France
INV101743,SKU-1007,Water Bottle 1L,Home,2,2024-09-24 00:00,399,C0119,United Kingdom
INV102844,SKU-1006,,Stationery,10,2024-10-25 00:00,99,C0075,France
INV102182,SKU-1007,Water Bottle 1L,Home,9,2024-08-03 00:00,399,C0048,United States
INV102432,SKU-1012,Phone Case,Accessories,11,2024-05-24 00:00,499,C0108,France
INV103509,SKU-1013,Sticky Notes,Stationery,3,2024-01-17 00:00,79,C0078,United Kingdom
INV102307,SKU-1012,Phone Case,Accessories,4,2024-11-08 00:00,499,C0057,Germany
INV100247,SKU-1005,Notebook A5,Stationery,5,2024-05-17 00:00,149,C0018,India
INV100645,SKU-1012,Phone Case,Accessories,9,2024-05-19 00:00,499,C0062,France
INV100175,SKU-1011,Wireless Earbuds,Electronics,9,2024-03-07 00:00,3499,C0025,France
INV101908,SKU-1001,Wireless Mouse,Electronics,6,2024-06-29 00:00,799,C0070,Germany
INV101645,SKU-1012,Phone Case,Accessories,8,2024-08-10 00:00,499,C0031,Germany
INV102409,SKU-1013,Sticky Notes,Stationery,3,2024-04-07 00:00,79,C0001,India
INV100450,SKU-1010,BACKPACK,Accessories,6,2024-02-09 00:00,1999,C0072,India
INV100703,SKU-1008,Coffee Mug,Home,4,2024-08-12 00:00,249,C0099,France
INV102365,SKU-1009,Desk Lamp,Home,4,2024-05-03 00:00,1499,C0116,USA
INV100028,SKU-1005,Notebook A5,Stationery,7,2024-08-06 00:00,149,C0053,United Kingdom
INV102835,SKU-1005,Notebook A5,Stationery,7,2024-02-07 00:00,149,,United States
INV101737,SKU-1004,Laptop Stand,Accessories,3,2024-02-19 00:00,1299,C0009,United Kingdom
INV101612,SKU-1012,Phone Case,Accessories,8,2024-08-08 00:00,499,C0048,United States
INV101315,SKU-1001,Wireless Mouse,Electronics,3,2024-06-30 00:00,799,C0003,France
INV103775,SKU-1004,Laptop Stand,Accessories,9,2024-02-26 00:00,1299,C0006,United States
INV101519,SKU-1015,Yoga Mat,Home,8,2024-05-08 00:00,899,C0100,India
INV102972,SKU-1015,Yoga Mat,Home,9,2024-10-14 00:00,899,C0107,France
INV101134,SKU-1013,Sticky Notes,Stationery,6,2024-08-20 00:00,79,C0108,France
INV102413,SKU-1001,Wireless Mouse,Electronics,11,2024-05-29 00:00,799,,France
INV102178,SKU-1001,Wireless Mouse,Electronics,10,2024-05-31 00:00,799,C0097,United Kingdom
INV100091,SKU-1001,Wireless Mouse,Electronics,5,2024-01-13 00:00,799,C0094,United Kingdom
INV101891,SKU-1004,Laptop Stand,Accessories,1,2024-11-29 00:00,1299,C0061,United States
INV101338,SKU-1015,YOGA MAT,Home,5,2024-11-22 00:00,899,C0033,India
INV102032,SKU-1014,Power Bank 10000mAh,Electronics,5,2024-12-09 00:00,1799,C0006,United States
INV101177,SKU-1010,Backpack,Accessories,4,2024-02-02 00:00,1999,C0077,United Kingdom
INV103301,SKU-1006,Gel Pen Pack,Stationery,5,2024-05-12 00:00,99,C0065,Germany
INV102296,SKU-1003,USB-C Cable,Electronics,1,2024-09-20 00:00,299,C0097,United Kingdom
INV100625,SKU-1009,Desk Lamp,Home,6,2024-01-23 00:00,1499,C0067,United States
INV103380,SKU-1003,USB-C Cable,Electronics,2,2024-10-14 00:00,299,C0112,France
INV101794,SKU-1014,Power Bank 10000mAh,Electronics,8,2024-09-01 00:00,1799,C0073,Germany
INV102145,SKU-1007,Water Bottle 1L,Home,8,2024-06-17 00:00,399,C0048,USA
INV102606,SKU-1005,Notebook A5,Stationery,5,2024-08-17 00:00,149,C0111,United Kingdom
INV101290,SKU-1001,Wireless Mouse,Electronics,9,2024-11-24 00:00,799,C0048,United States
INV101596,SKU-1001,Wireless Mouse,Electronics,9,2024-11-09 00:00,799,C0068,United Kingdom
INV102964,SKU-1007,Water Bottle 1L,Home,1,2024-07-25 00:00,399,C0042,France
INV103626,SKU-1008,Coffee Mug,Home,4,2024-04-29 00:00,249,C0018,India
INV103426,SKU-1008,Coffee Mug,Home,11,2024-08-07 00:00,249,C0082,Germany
INV101777,SKU-1004,Laptop Stand,Accessories,11,2024-07-21 00:00,1299,C0061,united kingdom
INV100720,SKU-1006,Gel Pen Pack,Stationery,4,2024-10-09 00:00,99,C0062,France
INV103121,SKU-1013,Sticky Notes,Stationery,7,2024-10-04 00:00,79,C0026,France
INV102149,SKU-1011,Wireless Earbuds,Electronics,8,2024-02-01 00:00,3499,C0033,united kingdom
INV100790,SKU-1012,Phone Case,Accessories,-2,2024-05-16 00:00,499,C0035,United States
INV100050,SKU-1006,Gel Pen Pack,Stationery,4,2024-03-13 00:00,99,C0103,United States
INV103076,SKU-1013,Sticky Notes,Stationery,11,2024-09-04 00:00,79,C0060,France
INV102914,SKU-1002,Mechanical Keyboard,Electronics,10,2024-02-29 00:00,2499,C0008,France
INV103106,SKU-1008,Coffee Mug,Home,6,2024-01-02 00:00,249,C0050,France
INV100002,SKU-1006,Gel Pen Pack,Stationery,8,2024-07-01 00:00,99,C0065,Germany
INV101182,SKU-1010,Backpack,Accessories,11,2024-03-13 00:00,1999,C0094,United Kingdom
INV101387,SKU-1009,Desk Lamp,Home,-7,2024-08-04 00:00,1499,C0054,Germany
INV103746,SKU-1001,Wireless Mouse,Electronics,5,2024-04-11 00:00,799,C0061,United States
INV103130,SKU-1008,Coffee Mug,Home,1,2024-01-31 00:00,249,C0057,Germany
INV100120,SKU-1013,Sticky Notes,Stationery,1,2024-10-24 00:00,79,C0055,Germany
INV100225,SKU-1009,Desk Lamp,Home,7,2024-09-14 00:00,1499,C0033,India
INV102257,SKU-1008,Coffee Mug,Home,1,2024-11-10 00:00,249,C0063,United Kingdom
INV103690,SKU-1008,Coffee Mug,Home,9,2024-04-02 00:00,249,C0062,France
INV101889,SKU-1007,Water Bottle 1L,Home,11,2024-10-07 00:00,399,C0093,United States
INV101843,SKU-1006,Gel Pen Pack,Stationery,5,2024-05-21 00:00,99,C0098,France
INV101456,SKU-1003,USB-C Cable,Electronics,5,2024-11-06 00:00,299,C0085,France
INV100530,SKU-1002,Mechanical Keyboard,Electronics,6,2024-10-29 00:00,2499,C0004,USA
INV103949,SKU-1013,Sticky Notes,Stationery,8,2024-05-15 00:00,79,C0097,United Kingdom
INV100853,SKU-1008,Coffee Mug,Home,7,2024-05-02 00:00,249,C0020,Germany
INV103136,SKU-1015,Yoga Mat,Home,8,2024-02-29 00:00,899,C0002,united kingdom
INV102465,SKU-1015,Yoga Mat,Home,-3,2024-05-18 00:00,899,,France
INV100842,SKU-1010,Backpack,Accessories,4,2024-04-21 00:00,1999,C0091,Germany
INV100779,SKU-1012,Phone Case,Accessories,2,2024-08-30 00:00,499,C0062,France
INV100448,SKU-1015,Yoga Mat,Home,2,2024-04-04 00:00,899,C0090,United States
INV103099,SKU-1001,Wireless Mouse,Electronics,5,2024-09-13 00:00,799,C0114,Germany
INV101094,SKU-1001,Wireless Mouse,Electronics,11,2024-08-27 00:00,799,,United States
INV101993,SKU-1014,Power Bank 10000mAh,Electronics,5,2024-07-23 00:00,1799,C0007,India
INV100342,SKU-1013,Sticky Notes,Stationery,1,2024-03-26 00:00,79,C0051,France
INV101711,SKU-1001,Wireless Mouse,Electronics,7,2024-01-05 00:00,799,C0002,France
INV100718,SKU-1010,Backpack,Accessories,3,2024-07-14 00:00,1999,C0095,United States
INV100857,SKU-1004,Laptop Stand,Accessories,7,2024-02-24 00:00,1299,C0039,United Kingdom
INV101702,SKU-1004,,Accessories,8,2024-09-24 00:00,1299,C0021,Germany
INV101962,SKU-1008,Coffee Mug,Home,5,2024-07-12 00:00,249,C0034,Germany
INV103360,SKU-1003,USB-C Cable,Electronics,3,2024-12-13 00:00,299,C0050,France
INV100418,SKU-1009,Desk Lamp,Home,5,2024-09-19 00:00,1499,C0007,India
INV103808,SKU-1004,Laptop Stand,Accessories,7,2024-05-30 00:00,1299,C0025,France
INV101677,SKU-1002,Mechanical Keyboard,Electronics,10,2024-03-05 00:00,2499,C0023,India
INV100999,SKU-1004,Laptop Stand,Accessories,11,2024-12-28 00:00,N/A,C0120,India
INV103520,SKU-1010,Backpack,Accessories,2,2024-01-24 00:00,1999,C0086,France
INV103016,SKU-1002,Mechanical Keyboard,Electronics,6,2024-10-02 00:00,2499,C0033,India
INV102460,SKU-1015,Yoga Mat,Home,4,2024-05-19 00:00,899,C0073,Germany
INV103455,SKU-1015,Yoga Mat,Home,4,2024-07-07 00:00,899,C0103,United States
INV103879,SKU-1004,Laptop Stand,Accessories,2,2024-10-07 00:00,1299,C0114,Germany
INV103218,SKU-1004,Laptop Stand,Accessories,6,2024-07-14 00:00,1299,C0032,United Kingdom
INV101299,SKU-1002,Mechanical Keyboard,Electronics,6,2024-07-12 00:00,2499,C0011,Germany
INV100909,SKU-1001,Wireless Mouse,Electronics,4,2024-11-04 00:00,799,C0103,united kingdom
INV102406,SKU-1012,Phone Case,Accessories,3,2024-01-29 00:00,499,C0010,USA
INV101611,SKU-1013,Sticky Notes,Stationery,-11,2024-12-15 00:00,79,C0030,Germany
INV103894,SKU-1001,WIRELESS MOUSE,Electronics,3,2024-12-17 00:00,799,C0064,United States
INV100187,SKU-1013,Sticky Notes,Stationery,9,2024-03-04 00:00,79,C0114,Germany
INV103429,SKU-1006,Gel Pen Pack,Stationery,7,2024-08-23 00:00,99,C0017,Germany
INV100443,SKU-1013,Sticky Notes,Stationery,11,2024-08-10 00:00,79,C0069,India
INV102193,SKU-1006,Gel Pen Pack,Stationery,2,2024-10-25 00:00,99,C0042,France
INV100379,SKU-1013,Sticky Notes,Stationery,9,2024-09-23 00:00,79,C0082,Germany
INV101864,SKU-1007,Water Bottle 1L,Home,9,2024-11-10 00:00,399,C0080,France
INV102217,SKU-1005,Notebook A5,Stationery,4,2024-08-15 00:00,149,C0041,India
INV101652,SKU-1009,Desk Lamp,Home,9,2024-05-24 00:00,1499,C0082,Germany
INV101211,SKU-1001,Wireless Mouse,Electronics,7,2024-01-31 00:00,799,C0051,France
INV101656,SKU-1011,Wireless Earbuds,Electronics,8,2024-12-16 00:00,3499,C0029,Germany
INV103973,SKU-1001,Wireless Mouse,Electronics,4,2024-04-12 00:00,799,,United States
INV101036,SKU-1009,Desk Lamp,Home,9,2024-05-05 00:00,1499,C0103,United States
INV103458,SKU-1001,Wireless Mouse,Electronics,6,2024-08-15 00:00,799,C0013,USA
INV102488,SKU-1003,USB-C Cable,Electronics,4,2024-08-29 00:00,299,C0041,India
INV102891,SKU-1009,Desk Lamp,Home,9,2024-09-18 00:00,1499,C0058,India
INV100312,SKU-1007,Water Bottle 1L,Home,6,2024-01-08 00:00,399,,United Kingdom
INV100194,SKU-1009,Desk Lamp,Home,7,2024-06-22 00:00,1499,C0097,USA
INV103061,SKU-1008,Coffee Mug,Home,2,2024-09-23 00:00,249,C0048,United States
INV103920,SKU-1008,Coffee Mug,Home,5,2024-10-06 00:00,249,C0118,India
INV100465,SKU-1012,Phone Case,Accessories,-8,2024-05-04 00:00,499,C0099,France
INV103542,SKU-1009,Desk Lamp,Home,3,2024-08-16 00:00,1499,C0063,United Kingdom
INV101530,SKU-1002,Mechanical Keyboard,Electronics,4,2024-09-09 00:00,2499,C0042,united kingdom
INV100103,SKU-1005,Notebook A5,Stationery,9,2024-10-10 00:00,149,C0049,France
INV100350,SKU-1007,Water Bottle 1L,Home,4,2024-09-20 00:00,399,,USA
INV101235,SKU-1014,Power Bank 10000mAh,Electronics,1,2024-12-22 00:00,1799,C0013,France
INV101856,SKU-1004,Laptop Stand,Accessories,9,2024-10-02 00:00,1299,C0070,Germany
INV101240,SKU-1004,Laptop Stand,Accessories,10,2024-06-18 00:00,1299,C0091,Germany
INV100679,SKU-1001,Wireless Mouse,Electronics,11,2024-03-05 00:00,799,,France
INV101325,SKU-1006,Gel Pen Pack,Stationery,3,2024-02-14 00:00,99,C0119,United Kingdom
INV102834,SKU-1010,Backpack,Accessories,10,2024-08-05 00:00,1999,C0003,France
INV101727,SKU-1015,Yoga Mat,Home,4,2024-06-10 00:00,899,C0078,USA
INV103307,SKU-1012,Phone Case,Accessories,-5,2024-07-18 00:00,499,C0058,India
INV101299,SKU-1012,Phone Case,Accessories,8,2024-06-17 00:00,499,C0102,India
INV101262,SKU-1010,Backpack,Accessories,11,2024-02-23 00:00,1999,,united kingdom
INV102818,SKU-1015,Yoga Mat,Home,-6,2024-12-11 00:00,899,C0032,United Kingdom
INV102754,SKU-1007,Water Bottle 1L,Home,5,2024-11-01 00:00,399,C0030,USA
INV103780,SKU-1009,Desk Lamp,Home,1,2024-04-16 00:00,1499,C0100,India
INV102563,SKU-1006,Gel Pen Pack,Stationery,4,2024-01-04 00:00,99,C0112,France
INV100839,SKU-1002,Mechanical Keyboard,Electronics,2,2024-02-17 00:00,2499,C0022,united kingdom
INV100382,SKU-1015,Yoga Mat,Home,3,2024-10-08 00:00,899,C0037,United States
INV102145,SKU-1014,Power Bank 10000mAh,Electronics,8,2024-11-26 00:00,1799,C0003,France
INV101638,SKU-1011,Wireless Earbuds,Electronics,10,2024-09-24 00:00,3499,C0109,Germany
INV101744,SKU-1010,Backpack,Accessories,11,2024-08-25 00:00,1999,C0046,United States
INV100518,SKU-1008,COFFEE MUG,Home,2,2024-10-21 00:00,249,C0048,United States
INV103593,SKU-1014,Power Bank 10000mAh,Electronics,2,2024-08-01 00:00,1799,C0011,Germany
INV101119,SKU-1015,,Home,6,2024-04-22 00:00,899,C0001,India
INV100990,SKU-1009,Desk Lamp,Home,-7,2024-08-19 00:00,1499,C0078,United Kingdom
INV100580,SKU-1010,Backpack,Accessories,5,2024-05-22 00:00,1999,C0021,Germany
INV102489,SKU-1004,Laptop Stand,Accessories,5,2024-08-28 00:00,1299,C0047,Germany
INV103714,SKU-1015,Yoga Mat,Home,1,2024-07-03 00:00,899,C0043,France
INV101367,SKU-1013,Sticky Notes,Stationery,11,2024-06-05 00:00,79,C0120,India
INV103618,SKU-1003,USB-C Cable,Electronics,6,2024-07-06 00:00,299,C0039,United Kingdom
INV100866,SKU-1013,Sticky Notes,Stationery,2,2024-09-10 00:00,79,,united kingdom
INV101930,SKU-1013,Sticky Notes,Stationery,11,2024-12-15 00:00,79,C0025,France
INV101850,SKU-1015,,Home,3,2024-04-09 00:00,899,C0087,India
INV102647,SKU-1008,Coffee Mug,Home,6,2024-01-09 00:00,249,C0066,USA
INV103228,SKU-1006,Gel Pen Pack,Stationery,3,2024-09-22 00:00,99,C0120,India
INV102803,SKU-1015,Yoga Mat,Home,9,2024-08-05 00:00,899,C0103,United States
INV102550,SKU-1013,Sticky Notes,Stationery,7,2024-08-25 00:00,79,C0103,United States
INV101156,SKU-1010,Backpack,Accessories,3,2024-09-25 00:00,1999,C0114,Germany
INV103725,SKU-1006,Gel Pen Pack,Stationery,10,2024-12-07 00:00,99,C0100,India
INV103038,SKU-1010,Backpack,Accessories,3,2024-10-25 00:00,1999,C0113,Germany
INV100670,SKU-1008,Coffee Mug,Home,2,2024-02-17 00:00,249,C0074,India
INV103711,SKU-1005,Notebook A5,Stationery,3,2024-03-01 00:00,149,C0002,France
INV100332,SKU-1010,Backpack,Accessories,8,2024-11-14 00:00,1999,C0105,France
INV101842,SKU-1010,Backpack,Accessories,10,2024-01-28 00:00,1999,C0094,United Kingdom
INV100316,SKU-1002,Mechanical Keyboard,Electronics,7,2024-11-04 00:00,2499,C0105,France
INV100971,SKU-1008,Coffee Mug,Home,10,2024-05-27 00:00,249,C0033,India
INV102308,SKU-1015,Yoga Mat,Home,11,2024-05-02 00:00,899,C0001,India
INV103074,SKU-1008,Coffee Mug,Home,-8,2024-11-07 00:00,249,,United States
INV100140,SKU-1015,Yoga Mat,Home,-8,2024-07-13 00:00,899,C0028,United States
INV103381,SKU-1005,Notebook A5,Stationery,-5,2024-04-23 00:00,149,C0021,Germany
INV101479,SKU-1007,Water Bottle 1L,Home,8,2024-04-02 00:00,399,C0016,France
INV103686,SKU-1008,Coffee Mug,Home,4,2024-06-29 00:00,249,C0062,France
INV103917,SKU-1014,Power Bank 10000mAh,Electronics,10,2024-03-27 00:00,1799,C0075,France
INV102396,SKU-1003,,Electronics,4,2024-10-12 00:00,299,C0108,France
INV102773,SKU-1010,Backpack,Accessories,5,2024-02-01 00:00,1999,C0048,United States
INV101308,SKU-1008,Coffee Mug,Home,4,2024-02-10 00:00,249,,United Kingdom
INV100064,SKU-1010,Backpack,Accessories,2,2024-07-05 00:00,1999,C0110,France
INV103292,SKU-1005,Notebook A5,Stationery,1,2024-11-08 00:00,149,C0085,France
INV103910,SKU-1006,Gel Pen Pack,Stationery,11,2024-09-10 00:00,99,C0032,United Kingdom
INV100712,SKU-1012,Phone Case,Accessories,4,2024-06-24 00:00,499,C0029,Germany
INV102451,SKU-1008,Coffee Mug,Home,9,2024-11-20 00:00,249,C0096,United Kingdom
INV100812,SKU-1005,Notebook A5,Stationery,9,2024-04-26 00:00,149,C0065,united kingdom
INV101519,SKU-1002,Mechanical Keyboard,Electronics,2,2024-07-29 00:00,2499,C0117,India
INV102562,SKU-1002,Mechanical Keyboard,Electronics,3,2024-11-08 00:00,2499,C0120,India
INV103175,SKU-1011,Wireless Earbuds,Electronics,1,2024-05-21 00:00,3499,C0040,France
INV100935,SKU-1002,Mechanical Keyboard,Electronics,10,2024-07-16 00:00,2499,C0052,India
INV100393,SKU-1015,Yoga Mat,Home,11,2024-02-06 00:00,899,C0016,France
INV102679,SKU-1012,Phone Case,Accessories,10,2024-10-25 00:00,499,C0034,Germany
INV100170,SKU-1001,Wireless Mouse,Electronics,9,2024-01-11 00:00,799,C0012,USA
INV100439,SKU-1013,Sticky Notes,Stationery,7,2024-08-06 00:00,79,C0034,united kingdom
INV102620,SKU-1005,Notebook A5,Stationery,11,2024-12-05 00:00,149,C0100,India
INV101406,SKU-1010,Backpack,Accessories,10,2024-09-30 00:00,1999,C0078,United Kingdom
INV102338,SKU-1008,COFFEE MUG,Home,1,2024-03-17 00:00,249,C0117,India
INV101373,SKU-1013,Sticky Notes,Stationery,7,2024-08-15 00:00,79,C0053,United Kingdom
INV101000,SKU-1011,Wireless Earbuds,Electronics,1,2024-10-01 00:00,3499,C0115,Germany
INV102861,SKU-1011,Wireless Earbuds,Electronics,10,2024-11-21 00:00,3499,C0118,India
INV102549,SKU-1013,Sticky Notes,Stationery,10,2024-10-12 00:00,79,C0093,United States
INV101992,SKU-1012,Phone Case,Accessories,8,2024-06-23 00:00,499,C0069,USA
INV103366,SKU-1004,Laptop Stand,Accessories,1,2024-09-28 00:00,1299,C0089,France
INV100523,SKU-1008,Coffee Mug,Home,3,2024-01-19 00:00,249,C0003,France
INV100373,SKU-1005,Notebook A5,Stationery,1,2024-05-24 00:00,149,C0049,united kingdom
INV100380,SKU-1013,Sticky Notes,Stationery,7,2024-11-26 00:00,79,C0051,France
INV103417,SKU-1005,Notebook A5,Stationery,3,2024-07-29 00:00,149,C0105,France
INV101617,SKU-1011,Wireless Earbuds,Electronics,5,2024-08-07 00:00,3499,C0062,France
INV101955,SKU-1005,Notebook A5,Stationery,-8,2024-01-14 00:00,149,C0114,Germany
INV102710,SKU-1006,Gel Pen Pack,Stationery,1,2024-11-15 00:00,99,C0064,United States
INV102152,SKU-1015,Yoga Mat,Home,-10,2024-08-18 00:00,899,C0046,United States
INV102449,SKU-1005,Notebook A5,Stationery,9,2024-01-26 00:00,149,C0116,Germany
INV101554,SKU-1005,Notebook A5,Stationery,1,2024-09-26 00:00,149,C0047,Germany
INV100180,SKU-1001,Wireless Mouse,Electronics,9,2024-03-23 00:00,799,C0014,France
INV103949,SKU-1011,Wireless Earbuds,Electronics,6,2024-02-25 00:00,3499,C0078,United Kingdom
INV101146,SKU-1003,USB-C Cable,Electronics,7,2024-03-28 00:00,299,C0107,France
INV102579,SKU-1002,Mechanical Keyboard,Electronics,1,2024-12-23 00:00,2499,C0049,France
INV100991,SKU-1015,Yoga Mat,Home,9,2024-01-28 00:00,899,C0054,Germany
INV102008,SKU-1008,Coffee Mug,Home,4,2024-07-07 00:00,249,C0110,France
INV101049,SKU-1004,Laptop Stand,Accessories,10,2024-02-03 00:00,1299,C0039,United Kingdom
INV102218,SKU-1008,Coffee Mug,Home,9,2024-01-08 00:00,249,C0035,United States
INV103305,SKU-1004,,Accessories,10,2024-02-03 00:00,1299,C0017,Germany
INV100722,SKU-1006,Gel Pen Pack,Stationery,9,2024-05-08 00:00,99,C0001,India
INV100901,SKU-1009,DESK LAMP,Home,8,2024-03-15 00:00,1499,C0044,United Kingdom
INV100564,SKU-1014,Power Bank 10000mAh,Electronics,-4,2024-04-06 00:00,N/A,C0058,USA
INV103277,SKU-1007,Water Bottle 1L,Home,5,2024-08-13 00:00,399,C0047,Germany
INV101895,SKU-1013,Sticky Notes,Stationery,2,2024-01-26 00:00,79,C0069,India
INV102898,SKU-1010,Backpack,Accessories,6,2024-11-23 00:00,1999,C0030,Germany
INV100968,SKU-1004,Laptop Stand,Accessories,8,2024-06-22 00:00,1299,C0094,United Kingdom
INV100999,SKU-1006,Gel Pen Pack,Stationery,2,2024-07-12 00:00,99,C0100,India
INV103667,SKU-1014,Power Bank 10000mAh,Electronics,2,2024-06-28 00:00,1799,C0016,France
INV103273,SKU-1005,Notebook A5,Stationery,3,2024-05-20 00:00,149,C0118,India
INV100782,SKU-1005,,Stationery,3,2024-09-11 00:00,149,C0031,Germany
INV102664,SKU-1012,Phone Case,Accessories,9,2024-03-15 00:00,499,C0016,France
INV103267,SKU-1005,Notebook A5,Stationery,11,2024-09-08 00:00,149,C0062,France
INV102487,SKU-1010,Backpack,Accessories,6,2024-11-27 00:00,1999,C0035,united kingdom
INV100128,SKU-1003,USB-C Cable,Electronics,2,2024-05-27 00:00,299,C0052,India
INV102326,SKU-1012,Phone Case,Accessories,11,2024-08-18 00:00,499,C0080,France
INV100882,SKU-1008,Coffee Mug,Home,7,2024-05-09 00:00,249,C0065,Germany
INV102026,SKU-1006,Gel Pen Pack,Stationery,4,2024-05-26 00:00,99,C0032,United Kingdom
INV101701,SKU-1009,Desk Lamp,Home,1,2024-11-29 00:00,1499,C0078,United Kingdom
INV101399,SKU-1002,Mechanical Keyboard,Electronics,8,2024-03-28 00:00,2499,C0047,Germany
INV103716,SKU-1010,Backpack,Accessories,11,2024-12-25 00:00,1999,C0033,USA
INV102486,SKU-1011,Wireless Earbuds,Electronics,10,2024-01-27 00:00,3499,,Germany
INV100438,SKU-1015,Yoga Mat,Home,6,2024-04-26 00:00,899,C0062,France
INV101147,SKU-1006,Gel Pen Pack,Stationery,10,2024-05-09 00:00,99,,Germany
INV100577,SKU-1013,Sticky Notes,Stationery,6,2024-08-24 00:00,79,C0096,United Kingdom
INV102433,SKU-1003,USB-C CABLE,Electronics,10,2024-03-06 00:00,299,C0039,United Kingdom
